Mixture	HCC001	HCC002	HCC003	HCC004	HCC005	HCC006	HCC007	HCC008	HCC009	HCC010	HCC011	HCC012	HCC013	HCC014	HCC015	HCC016	HCC017	HCC018	HCC019	HCC020	HCC021	HCC022	HCC023	HCC024	HCC025	HCC026	HCC027	HCC028	HCC029	HCC030	HCC031	HCC032	HCC033	HCC034	HCC035	HCC036	HCC037	HCC038	HCC039	HCC040	HCC041	HCC042	HCC043	HCC044	HCC045	HCC046	HCC047	HCC048	HCC049	HCC050	HCC051	HCC052	HCC053	HCC054	HCC055	HCC056	HCC057	HCC058	HCC059	HCC060	HCC061	HCC062	HCC063	HCC064	HCC065	HCC066	HCC067	HCC068	HCC069	HCC070	HCC071	HCC072	HCC073	HCC074	HCC075	HCC076	HCC077	HCC078	HCC079	HCC080	HCC081	HCC082	HCC083	HCC084	HCC085	HCC086	HCC087	HCC088	HCC089	HCC090	HCC091	HCC092	HCC093	HCC094	HCC095	HCC096	HCC097	HCC098	HCC099	HCC100	HCC101	HCC102	HCC103	HCC104	HCC105	HCC106	HCC107	HCC108	HCC109	HCC110	HCC111	HCC112
Mesangial_cells	0	0	6.05681943424077e-05	2.52952180986923e-19	2.61275221991978e-18	0	0.0072907011792228	0	0	1.04384479736646e-18	0	3.08025980162506e-18	0	3.56237577314636e-18	0	0.000849217854699546	9.01356455208647e-19	2.36660853219046e-19	8.3603259040954e-18	3.66024572591627e-19	0.00100105749901095	0	0	0.00154851100671522	0.00312495904610031	0	5.10682549567689e-19	0	0	0	0	0	0	2.86967300460977e-19	1.03058684874109e-18	0	0	0	7.26655215684963e-20	0	0	0	0	0	0.0141133393425253	0	1.29399943688464e-17	0.00122091872645992	1.16695085475343e-18	3.05811339462156e-18	0	0	2.77969493018732e-18	0	2.8369435937192e-19	0	0.00110673388212038	0.000726907666659398	0	0	0	0.00359243427275629	1.37561875870648e-18	0	0	0	0	9.96817330971742e-19	9.62068415696904e-19	4.55393081924025e-18	0	0	2.364451069062e-18	0	0	0	0.00713283815079346	0	0	7.17146588502255e-19	0	2.33945142608832e-18	0	2.31602926731302e-18	0.0061698707380963	5.28596323973361e-19	0	0.00150696168921951	0	5.18654413705943e-18	0	1.3938329871256e-18	0	0	0	0	0.00298252413004101	1.59167683828641e-18	3.53627711926592e-19	4.67527953468557e-19	1.81879489261078e-18	2.48417947366926e-18	1.47667468818375e-18	1.98155330541421e-18	1.68168244103246e-18	0.000238743750667987	0.00252304053998305	3.23055418554767e-18	0	0	1.16680702800138e-18	0
Monocytes	3.27201274849046e-19	0.00467738837561048	0	4.50064189078434e-19	0	3.59508088695893e-18	0.0200500571536185	0.0180673089227836	0	1.62584118592574e-17	1.76395427214591e-17	0	0.0063140777637561	4.7006528265345e-18	0.00278941692212831	0	0.00359783825660166	0.000818640996203686	0	0	0.0045791024097643	0	0.018906465034602	1.69021216964714e-19	0.0175004052241811	1.85876133091494e-18	0	1.13518978528327e-18	0	1.25121255903053e-18	2.29655565119537e-17	0	0.044441478523176	0	0.0105989991908137	3.08995689353704e-18	1.53035373197243e-18	0	3.5823781435324e-18	6.574572587223e-18	4.70418980176033e-21	0.0132144585344726	0	0	0.00656129783387561	9.3466077287972e-18	8.07412549413679e-20	2.22252116760816e-19	0.00837991950298345	3.13903825216009e-18	0.00825717755513802	0.00238187597996797	0.00304925635381101	7.88892583530954e-18	2.42657109445411e-18	0	2.93895986714578e-18	0	7.80892437881904e-19	0	3.09670412857242e-18	5.76101376620541e-19	2.39445317785897e-18	0	2.91560585197579e-19	0.00371167119617107	0	6.58027494840308e-18	0.0112967153419265	0.000259126685026758	1.84855328323554e-17	0	9.26919398230915e-18	0.00347401010728263	1.49408666693732e-18	3.75601915300236e-19	0	0	1.69853163883079e-19	0.00432117709422782	0	0	0	0	0	2.17673120547206e-18	6.87564883244136e-18	2.40067047574156e-20	0	0	2.13199386415647e-17	1.47443734600169e-18	1.05874495354215e-18	0	0.0209665855486286	8.29148883205433e-20	0	1.3175977772605e-18	1.14896219860691e-17	1.1916092983789e-17	7.41248561566869e-18	0.0070016300789516	0.0290871815179797	9.14358616671637e-19	0.0296725220761717	0.0126407644068925	0	0	0	0.000476983333226699	0.000877165672091642	0
MPP	0	4.48149156766295e-19	2.13875111449958e-17	4.77050701907534e-18	6.11737181451406e-19	0	5.28115603091665e-18	0	3.00785733956084e-19	3.18557267425206e-18	2.91557230930241e-18	3.91882898554188e-19	8.41441406520224e-20	7.74730684963205e-19	0	4.91157049013696e-19	8.04821029785142e-19	3.99448596750593e-19	2.75381644766942e-19	0	4.78479756368847e-19	1.28312806638785e-18	3.59667062878566e-19	0	0	3.93127709768415e-19	6.93366595191692e-18	5.24294322632908e-19	6.14822022572202e-18	8.20393300240417e-19	0	0	6.48891783151607e-18	3.67193841757021e-18	0	0	6.70385080770319e-19	3.21767007522894e-19	0	0	0	3.76374102311526e-19	7.10092090506278e-19	1.52642197305319e-17	9.02623918721024e-20	2.85959332144126e-18	0	3.10577080362839e-19	3.25950465281375e-18	3.23527409890631e-19	4.86545935940976e-18	3.84669270535501e-18	1.075333089908e-17	1.635063130697e-19	0	4.76102275922349e-19	9.32345869908503e-20	0	0	4.88101082000017e-20	8.65980573471864e-18	5.23282009266979e-18	2.26802928282036e-18	7.8967465096816e-19	0	7.3968439645372e-18	0	3.38045380314089e-19	7.63869582621727e-19	5.9645734181674e-19	1.30791686192325e-17	4.92006816163437e-19	1.11844644927888e-19	1.22729102545839e-17	1.6198460899587e-19	2.81946204114733e-18	1.43867402521315e-19	2.31369158871437e-19	0	5.27497355873251e-18	0	4.82345481713157e-20	0	0	6.33655972483631e-19	2.54358955941609e-18	1.22538976514018e-19	3.36911612923954e-17	6.38005991832802e-19	8.86449310809792e-18	5.93067591533467e-19	1.19541455992044e-17	7.80246625284236e-19	4.46729417048075e-19	1.1806521228593e-17	0	2.82687553526062e-17	0	0	1.76239390921094e-19	2.68356756874343e-18	7.02906153142895e-19	1.13672853496657e-18	1.68953819840713e-19	2.4621724453607e-18	5.97251860860331e-18	2.24811665315112e-19	3.38758639841968e-19	0	4.73728006178676e-18	1.88392630519281e-17	4.53269934802904e-19
MSC	1.94383940566551e-18	0	0.0728710425488052	0.142424282578583	0.101858675374071	0.054407780857914	0.0177170600851369	0.0132659201316523	0.107365729645682	0.0861242557828094	0.0706317848843887	0.120342045865303	0.156936570778328	0.0177458608317771	0	0.0995917790881153	0.0971358587259306	1.45111744428015e-17	0.0916426773827967	0.10941916068591	0.0286719696173156	0.167381412724424	0.0551527541567265	6.16523774641168e-18	0.0327849120973834	0.0513493445971394	0.0854000710382817	0.0191432805932676	0.0288115900709701	0.0369780299858279	0.0708179784060964	0.108164650237992	0.0690960069650809	0.0102498367888775	0.117137763589476	0.143268965423401	0.0337371021952745	0.0296831263839545	0.0813242887262275	0.0385888395012603	0.0211216344438164	4.04711658199846e-19	0.0894263446955676	0.11433580334601	0.00871127261323063	0.12806659163384	0.169009629375148	0.0733925276516244	0.0233019969348445	0.0949379722639833	0.125711327396402	0.0431999229607617	0.0946160252375673	0.0129815069864998	0.0857342714951487	0.0624171303021322	0.118964798680605	0.0124378980441952	0.0891491579590688	0.0371458017889698	0.110859373754447	0.0315588309050207	2.26958633818446e-17	0.0624333286238458	0.0684708972863658	0.023857295704335	0.153119728102218	0.0700151317408062	0.0585159333236782	0.0710003726288591	0.161865244680719	0.0805010929342961	0.0408863878152323	0.170903479531591	0.0775435969337594	0.036342201593858	0.0296889567853117	0.0571279134665022	0.0139881980757028	0.0274725817268551	0.034995461204381	0.0508063102486434	0.018105244511658	0.00193800690205872	0.00863541155972874	1.51233777927351e-18	0.0589184906310845	0	0.0477468763785868	0.099208860530377	0.0646771915634143	0.0727616106038099	0.163629905534535	0.0450679822179975	0.0576293885791217	0.0769615524612808	0.0492498999952763	0.155996091563662	0.0045838054867205	0.0307471769541366	0.0871537308363057	0.000762172556469691	0.145803807236261	0.0299881499009091	0.109958346326771	0.0691687291529817	0.107717819786295	0.146061890702748	0.0561243797127438	0.1846556418244	0.079780639396005	0.0402776623385483
mv_Endothelial_cells	2.26597630908942e-18	0	0.00484766757548728	0.0215754952402562	0.00765745583639193	0.00685166504230049	0.0147361571718538	0.0134692065625532	0.0150470763723988	0.025324509279683	0.0159861412988681	0.0101416422668649	0.00176442343038107	0	0.00366778028620832	0.0148272566303221	0.00928034296773812	0.00186403287057726	0.00167566923087888	0.00044495489010016	0.0122993937342674	0.0177643249444879	0.00492906644137023	0.00906996994874277	0.0118838241964558	0.00907050527909033	0.00288991430960726	0.00154701485129927	0.0193174651615893	0.00535751983211474	0.0133678764947135	0.00894497246074513	0	0.0137942911439783	0	1.38233663587347e-19	0.0037829345370695	0.00875615973825203	0.0158934662548361	0.00208353286902925	0.0156325093932046	0.0147518730797679	0.0155466700915255	0.00545603726594735	0.0119675563836837	0.0307383233185449	0.0119822899270976	0.0439216284216395	0.0167468396469004	0.0111960449804925	0.0235494650983267	0.0190833324549836	0.00980914460377558	0.0153776451981467	0.0110469831810429	0.0261926646598528	0.0079433122747357	0.0126334063582965	0.00885282011524339	0.00191805489044017	0.0122441479686169	0.00685698675948986	0.0134821081541017	0.0163480117498063	0.0163341522093142	0.00560008595253811	0.0251441657100296	0.00327681003040087	0.018159212793446	0.000711671970265714	0.0239745606355307	0.0101800645306767	0.0197200514809203	0.00722238076686129	0.00701013827036207	0.0136135327024737	0.0191871481848717	0.00954803607453007	1.70362623011008e-18	0.0140541062075296	0	0.0115029045936812	0.0162084263505207	0.00294116042355355	0.0145839521308503	0.0104262284954012	0.00678997480665403	0.0101920911843817	0.00942292329154662	0.00245812377870454	0.0157253594481341	0.0269975960846745	0.0163477208810177	0.00735566632437415	0.00493038337843388	0	0.0102525522420822	0.0197468946212574	0.00936420794987533	0.0168582623572532	0.00747472684460104	0.0311473540526799	0.0328058104120764	0	0.0154902876007593	0.0010419322555023	0.0252522765950461	0.00628175959142895	0.00184539304993846	0.0040620035450658	0.00836415599703516	0.0114725719152656
Myocytes	0.00240740368016893	0.00322116294626135	1.17998023609493e-18	0.00291607603465874	0.00326105852678959	0.000697348761437027	0	0.000566870491235178	0.00277550059357718	0.00249856996623118	0.00463549376676413	0.00557868927581784	0.0055155326986889	0	0	0.00248854715499677	0.000118178333415267	0.00843164137501257	0	0.01163221698505	0.0206424029389188	0.00684783256717186	0.00259916414992358	0	0	0	0.0154461239128318	8.5683354446392e-20	4.77377861966636e-19	0.0066559534790475	0.00043399668579734	0	0.00399686395009391	0	0.00952499080549996	5.91230300438067e-19	0	0.00229051661262138	0.00106467970401585	0.0107655008391036	0.00679053143044907	0	0.00175965106916971	0.00267569912670581	0.00219750910008993	0.00806863458547962	0.00358785173502568	0.00794028267308687	0	0	0.00419048815842556	0.0031451679106642	0.00421553315275105	1.35568694209092e-19	0.00165434541023524	0.00105309650717159	1.5437220937734e-19	0	0	0.00270548825347029	7.48739928955753e-19	0.00342068753484162	0	0	0.000343051394753481	0.00516034231843366	0	0.00288149055951463	0	0.012945817496465	0.00203460700419824	0.00221754358775383	0	0.00179651121624642	0.00314385848055338	0.00393953832982344	9.78861382766213e-21	0.000816209585642533	0.0273330090244306	1.3926026252989e-18	0	0.000133921853416921	0.00341218185667217	3.60343920293897e-21	3.01097768725399e-19	0.00351722698279283	0.0025509732025708	0.000303090115025727	2.1717873172162e-05	0	0.000133326213978423	0.00283797872669987	0	0.000258814634063275	7.91690729124617e-20	1.1949039706501e-20	0.00546029518983978	0.00115716913511038	1.4958301391378e-19	1.0545082228272e-20	0.00209155443741534	0	0.0101755603629077	0.000668777697844552	0.000668860668712846	0	0	3.18561048794429e-18	0	0.00308813134043705	0.00406241812171013	0.00565840708985516
naive_B_cells	2.78956576804608e-19	2.1795697331637e-18	2.27191053678404e-18	0.0012617561822582	7.08278593481866e-18	0.0191749305374624	0	6.96426607931201e-18	0.00332226807203699	0	0.00378699378159536	0.0122221586104373	0.00732406147243469	1.78937279049704e-18	0	0.0166121192637	0.0277264292410452	0	0.0060328714357709	0.0102042944172825	0.0233427742354208	0	2.13728867005982e-17	0.0098280176611466	0	0.0366217069048694	0.0102307451980738	0.00858029387249558	0.0152192285106889	0.0235408100561309	0.0124870147235693	0.000190808917449416	0.0105864269428328	0.0108735613841254	0.00985385680467171	5.8388705392012e-18	0.00915487009198345	0	0.00197655835952984	0	0	0.0029349376027544	0.0144111338381023	0.0120164871138571	0.0138305147967355	6.90812404351736e-18	3.87075049872493e-18	0.000588542129098642	0.0116605341895919	0.0310377133181174	0.0223732654373236	0.0222179980645637	0.00537770158416928	0	0.0114427753263359	0	0.0253957687419385	1.00050311432309e-17	1.73659214102553e-18	0.00311589903111601	0.0064000048887852	0.0280636241430341	1.82063322026125e-17	4.94915692129335e-18	5.00892187786824e-18	1.90218522909293e-18	0.00217888794874442	0.00182086579223728	1.37477273781267e-17	0.0219376371153212	0	0.0347398475969927	0.00677273435373901	0.0142171175114674	0.0215624605069423	0.0101385834090063	0.0136054108615829	0	0	0	7.92164948589804e-19	0.015557424122858	0.00746090477664472	0	2.54949154409103e-18	0.00215642382960724	0	0.00448304782825941	0.0158823297887504	0.00736952822061078	0.00932450809398247	0.00276310303879713	0	0.0113955340199975	2.71573983911273e-18	0	0	0.00234572212785558	0	0.00608173164117235	4.62468947381098e-18	5.56241066190004e-18	0	0	0.0108943613187977	0	0.00720988604175719	0.00275475804143171	0.0333089004967535	0.0151754756729454	0.011641418321435	0.0133040341371029
Neurons	0	0	0	0	0	5.06844235242954e-19	0	3.10065673382509e-20	1.57419570927924e-19	0	5.44928628666056e-20	0	0	1.50461445526186e-18	0	8.50259948999318e-05	2.74514142884964e-20	0	0	4.91949148739964e-05	1.71544907353843e-20	3.17710981362035e-19	1.07957295190976e-20	8.54104788998116e-05	0	8.58450104107228e-21	0	0	1.85391452599215e-19	0	4.52158860504623e-20	2.96347026725351e-20	0	0	0	2.23417010426507e-18	6.66164586768159e-21	1.64762964823491e-05	3.18719019673919e-05	0	5.17024483478643e-19	1.65499221540593e-19	0	0	0	0.000932962718529927	0	0.000695122033186723	0	1.69153782129503e-20	0	6.81769758264673e-20	0	0	0	0	0	0	0	0.000910851544759739	0	0	0	3.35871160991975e-20	1.41963247523985e-18	1.21984514012688e-06	1.62311698591619e-20	0	0	0	0.000996418756830387	0.000322318845415645	4.24463407520744e-19	2.21845054347125e-19	1.09555512071965e-19	4.31038425281168e-20	0	0	3.19529055470482e-19	5.5872606362994e-19	7.95276522236332e-19	0	7.23608216440847e-20	0	0	0.000418395917988852	1.37103748700051e-19	0	1.35340559676594e-19	4.23322793289457e-19	0.000250620556456209	0.000293711697890762	0	3.23970338419333e-19	0	0	3.91404463067133e-19	0	0	0	2.45437584384178e-19	7.69979991032102e-19	0	0	0	0	0.0013435057913525	9.46020605973384e-20	0	0	1.07538495031798e-19	1.86602889756873e-05
Neutrophils	0	0.0145657660358892	0	0	0.0055742660875305	8.48907185150725e-19	2.12597257874556e-19	0.0140494414833654	0	0	5.09754147232051e-18	2.2965373001644e-19	0.014327958982615	0	5.03919441552537e-21	8.2118920322576e-19	0.00232339645094327	0.0323871797504397	0	2.18317163107736e-19	0.0281796838571045	0.00246049226824769	0.00667328747863496	0.00176995289919745	0.0264254827929009	1.07104029157383e-18	0	2.31830117295444e-18	5.17288756177362e-18	0.014442946517118	0	0.000640411370068891	0.0159376775669464	0	0.0444064875355203	0.00266590027020246	1.3293129002547e-20	1.42530618698183e-19	0.00255283102566524	0	0	0	9.96822988388028e-19	0.000376286738198712	0.0186164148719142	4.98073952789683e-19	0	2.96435169718654e-18	0.00272675534814346	0	0.000536855504239912	0.000216963558844991	0.00846115381002619	1.44766003209492e-19	0.00454780773978444	0	1.21116230470173e-18	0.0270254986908675	0.00365434811529486	0.0114988265928075	0	0.000173690874804299	0	0.0106873360705053	0.00117625869929437	0.0123724049345063	0	2.257215397973e-18	0.0123123043429664	0.00811338355890979	0	0.00533525522034173	0	0.00315603670985998	3.09407917088689e-18	0	0	0	0.00312304482882898	0.00616551999147057	0.00985954075118751	0	0.001268252435322	0	0	2.68933260584746e-19	0	0.00279258680649022	0.000225249083676339	1.28494427248494e-18	8.22034262023764e-20	0.00247725070414436	0.00668215940374218	0.000168297373363876	0.0636246283830188	0.0213060207623362	0	7.5099437548798e-05	5.13690350031105e-18	0.006610024135494	8.7162353501959e-18	0.0175996830206032	0.00241871908727233	0	0.0248849366031782	6.30281219151625e-19	6.74046716515299e-19	0	0	0.000921055863422127	0.00252352246737403	8.36323891071157e-05
NK_cells	6.28981262973377e-18	0	0	0.014148256319313	8.68426465192327e-19	0	0	8.86074856904145e-18	6.39035577538327e-18	0	0	0.00307623140116946	2.37336545465191e-17	0.00907604609741724	4.92516358936252e-19	1.56835865517685e-19	0	1.22497591874286e-17	0	3.26355705592993e-18	7.4273261098391e-18	1.00966210325922e-17	0	0.00858924189754707	3.89594270479227e-17	0	8.53719935609126e-19	0	0	4.28231023470072e-18	0.00379520549065155	0.0139746150276056	0	0	0	0.00225709829792571	1.38573430692618e-18	2.66231888637192e-19	1.23369187633594e-18	0	3.30116842110307e-17	3.99886359499715e-18	0	0.0145546530720931	0.00279035795951793	0.00692087103885441	0	2.86392873085641e-19	0	0	0	5.25182415539615e-19	0	0	0	7.17258617216007e-18	3.18831164282471e-18	3.41981307687105e-19	0	0.00378965254539548	2.80938289672539e-18	2.4865938090866e-18	0	3.4067325937758e-18	1.23616327136189e-18	0	0	0	1.45258849752122e-17	0	0.0194157417666026	0	0.00150134664369827	0	1.38700243526268e-18	0	4.85953045927411e-18	0	7.00877375381829e-18	1.3165582459902e-17	0	1.36808615361739e-19	2.00005580043125e-19	2.14142899909102e-17	1.98430341956436e-17	5.60289505746372e-18	2.8122518882631e-17	1.81126216375343e-19	2.66790137680044e-18	0	0	0.0109755345286393	1.14961916149016e-18	5.05898754407565e-18	0.00647826396469994	0	1.66230450620005e-17	9.88495462032703e-19	0	0.00129966449524626	0	8.05743576359846e-18	0	0.018961115966463	0.000925616419072303	0	0	0	2.75098729278104e-19	8.20340549238107e-18	6.99691225027551e-18	1.65717658329385e-18
NKT	0.0208819928955048	1.94131855649368e-18	0.00518315794406786	0.0102313443574175	0.029733593074422	0.0250768409875208	0.000512127036437736	2.31558517318116e-18	0.0170458735252215	0.0350336939770961	2.38892371391923e-19	0.0210343801160154	0.0227945551154958	2.82193241305761e-19	0.032197813400235	0.024038173279762	0.0565779866616202	0.00473769514816251	0.0452320220008797	0.041605642471128	0.0398986324557545	0.0549306173001682	0.0507003633127225	0.0357551071194298	0.0598167661813008	0.0222821361315014	0.108718479461252	0.0679550404031271	0.0620524454262423	0.0736491677403661	1.06496557522642e-19	0	0.0584694380527339	0.0435030619566662	0.0428786557713332	0.0909906728130998	0.0330423976135958	0.0724080137724096	0.0418290669067841	0.0288882773529188	0.0432877158971965	0.0390090155443956	0.022912450667263	0.0150786653935948	0.0716634938302973	0.0019223098374467	1.59893839231485e-19	0.0434686596909803	0.0298260337093134	0	0	0	0.0356487206509209	0.0245164887385648	0.0231739468323833	0.0418748844955677	0	0.0382565221472947	0.0822060661950765	2.79000198648263e-18	0.0259050156152723	0.00316670659111076	0.0321681787678116	0.105439133579101	0.108984167704383	0.0476975119586242	0.0826833681927036	0.0761113660497752	0.0430560378940445	0	0.0828155492373576	0.0141267810808359	0.0301931568546465	0.0856678309492227	0	0.00265319030060351	0.00776208698939338	0.0440232894974499	0.0226682614206906	0.0423585143944637	0.0593689440679146	0.06105804118469	0.0121830905284142	0.136918069271312	0.0346477494920698	0.0647502054575173	0.0161319881527133	0.108889932776032	0.0730156106507159	0.0274767037458818	0.047990030566405	0.0651145530721154	0.0517815527717066	0.0321475426553463	0.0499555177687124	0.00426960012518847	0.0203879982340635	0.0399495167169082	0.0732860926549827	0.0181745020345769	0.0674238928392335	0.10337559742036	4.58557395637442e-18	0.0148244260301812	0.0224650527354258	0.045132841842908	0.0387879106941608	0.0130013652417691	0.0417019083279504	0.00543278669104464	0.0224585917470304	0.00328673459802189
Osteoblast	0	0.0056182473336436	0.0421414001633733	0.0235853683688807	2.02436297139929e-18	0.0325435602977796	0.0132143798375673	0	2.33364300256497e-18	0.0407159164335819	0.0319723155285127	0.0366214719303421	0	2.08013123281644e-18	0.0133295291746333	0.0428451345734247	0.031648073598159	0.00501583039236381	0	0.0230616736759607	0.0135739020580281	0	0	0.040802268920058	0.00126428158437307	1.16899931390881e-18	0	2.31415808959715e-18	0.00789133458681163	0.0301698121545151	1.67981618669903e-18	0	0	0.0312461817280886	2.96394180134759e-19	0.0164753702309605	0.00569213476448984	0.00413272205204962	0.0475281666228574	0.012994977744616	3.63257850118865e-19	0.0115285532018288	0.0126516662156155	0.022285377401836	0.00493329749492436	2.21567671655816e-17	0.0189759566267014	0.0173609538370414	0.0102986563408471	0.0340569537777094	0.021454146839218	0.0424040507817417	0.0137591398966923	0.00847412209789411	0.0122206569037721	0	0	0.0408535369511937	3.41597087760317e-18	0.0103704386295243	0	0.053321829392669	0.0044515019049302	0	0	0.029864263150353	0.0323498445811106	0.00594091120803058	0.00951813303139727	5.45088093710538e-19	0	0.0185673453651811	0.0148443453657905	4.95949886773048e-19	5.62096794448372e-19	0.00995637567602164	0.0286058603465448	0	0.00303938620332714	0	3.58451809327526e-18	0.00606405357747386	0.0347158170078914	0	1.44712905480516e-18	0.0573235363312403	0	0.00993013581803752	0.0188496382566511	0	0	0.00446499206133632	0	0.00693509166692818	0.0238467841741623	0	0.0127705350177912	0.0174975136892047	7.95312379471551e-19	0.0075031395962157	9.61597581972559e-18	6.74796331171045e-19	0	0.024898794402047	0.0171726621813514	0.0225326113197705	0.0265574001328752	0	0.0365701422853901	0.0123261601320882	0.0379698258400443	0.0363310363928626
pDC	2.57423114735881e-19	1.46674488138583e-18	0	0.00177459769749838	0.00574555128019761	0	0.015731440505929	0.00422975710212226	0	0	0.000152580997787415	1.88773732170706e-19	2.94291457024289e-19	0	0	0.000337868138269242	0.0177637671273599	4.97328319618e-18	7.41584533258311e-18	4.43915479120071e-20	0	1.48471351504333e-17	0	0	0	0	1.20042578258738e-18	0	0	0	0	0.00329189315363933	0	0.0025261539459294	1.23273717446174e-18	0	0.00879331286451704	2.72130111859399e-18	1.23428788168627e-18	4.59690803597537e-18	6.98498219307537e-19	0.000846673930441879	0.0175389952620325	7.89037131436937e-19	6.2402267157401e-20	2.69575833468758e-18	0.00374226159293258	1.89704085507863e-18	0.00687753793037525	0.00112101703353001	0.000975787948560606	0.0112516834027448	0.00178185290174697	0	5.13280617951318e-20	0.000753374126339824	0.00258404883716981	1.3285472656179e-18	3.15254086475154e-18	0	1.41267546131473e-18	0.0102942884251961	1.87688858271644e-19	7.79406044007393e-19	6.98960638634361e-18	9.16701682189797e-19	1.04531496203152e-18	1.90172455293963e-18	0	9.4991646126818e-19	2.05930892268607e-18	0	0	0	0.0336133660322818	0.000486439572927575	7.45053559617487e-18	7.73258452533215e-18	0	0	1.03799505063804e-18	2.19567278452469e-19	0.0178364506183157	0	0	0.0012925041960713	1.22334571673024e-18	0	0	0	0.00640129076652045	0	0	0.00704415362160513	0	4.49435611455222e-19	0	0.000790691528333657	1.83225016578138e-18	8.12397353627352e-19	1.57793931653511e-18	7.48869323479395e-19	6.23930660261007e-19	0	0	0.00207565217017385	1.91390948971695e-19	3.54049622115638e-18	0.00178235229671854	0.0159081592057366	0.00474676529079253	0.00119205383441369
Pericytes	0	0.00103898872247867	0.0421113972333917	0.0066306820506145	0	0	0.0386561100541824	0.0742571654679049	0.024863932027014	0.0219102920302969	0.0825069426783897	0.0421213879756827	0	0.041151992505782	0.0192549960075747	0.0221869657865296	0.0854499663899094	0.00328711452559677	1.56572275519113e-18	0.022146331239392	0.00433951983607485	0	0.0134108625469952	0.0313414532301679	0.084254073732895	0.021947670838176	0.00562045633908046	0.00277487975122804	0.0140260021512535	0.0149176274646385	0.0129782128647427	0.0261391728617045	0.0100383172268457	0.0561584930041915	0.0016008978300348	0.0203086595783502	0.0249370130480205	0.0955965563243952	1.3228476111644e-20	0	0.0470415454188451	0.0582644748566414	0.0448888644168521	0.0420675271739937	0.0310597935681884	0.0581234070377045	0.103215621554019	0.0547393802212404	0.077831917904884	0.0185151937969791	0.00128936325027997	0.0966303433886807	0.0359917596927705	0.0513674367529072	0	0.0505235993987136	0.0189124730742001	0.0128913891435681	0.0163583124030024	2.56123798838426e-19	0.019596373449269	1.06382606321146e-18	0.0414554952947626	0.0368241062231216	0.0244360380441678	0.00732593919455529	0.0275169529146411	0	0.0520368981349227	0.0488578309279534	0.0381315211058558	0.0158663619170506	0.00847928592616519	0	0	1.07756148149074e-18	0.0111675427734706	0.086793396013486	0	0	0	0	0.0180355755597787	0.0107470176851034	0.0404067382027533	0.0210972197887234	0.0460730636942565	0.0269373202883185	0.0300190111100839	2.32367191098853e-21	2.3420302127279e-20	0.0164556474617646	0	0.035113323366045	0	0.00555715508127017	0.0153284431415025	0.0702240858811155	0.0305627922265486	0.0317538877776011	0.038768183592109	0.0511123730511135	0.0293123072696537	0	0.0381824643061281	0	0.0299542270652385	0.0148217768569569	0.0581989093168808	2.29213996456461e-18	0.0282398632637933	0.0539564836817741
Plasma_cells	0.00132796747214955	0.00100822788252135	0.00360922259824016	0	0	0.00902153646517939	2.12919658751519e-19	2.19733414151701e-18	0	0.0046471018688009	0.00034230148353228	0.00135238497212279	0.0189801283155763	3.43193093204519e-19	3.31407726860845e-18	0.0037252010181979	0.0188279803576826	0	0.00100258674897085	0	0	3.72726093802673e-19	0.000216114260976092	8.79298596401821e-19	0	0.00518643726745617	1.11670521180414e-21	0.0167274402456181	5.09975160939109e-20	4.90580703024552e-20	0.00628700772773643	0.00693052729959406	0.00548493175234995	0	0.00313750867166149	0	0.0008616216454808	2.90084627659697e-19	1.26956605963582e-19	0.00498420041394129	0.00662036227334771	0.0030186296181184	0.0185619647849709	0.00428667403282404	0.014586927541144	4.10928213748019e-18	9.33853591528933e-19	0.000451184261879445	0.0156370852572033	0	0	0.0129005707474227	0.0064088125145023	0	2.13493746069561e-19	1.81618105586193e-19	0.00619041450504555	0.00954746239761115	4.35596428438563e-19	0.0110592499664536	0.00152732030381786	0.00416012514534708	0.0239240338754005	0	0	0.0212746260264166	0.000783562790663124	0.00578699457275591	0.00382125229839261	0	0.0167483805975059	0.00480958954949669	0.0167300470047843	1.49476411535104e-19	0.01056444545329	0.00137202237089839	0.00352975245930055	0.00112595293348047	0.00358825493946567	0.000426831919714118	0.000967472142010302	0.00248013497674165	0.00825211503160676	0.00341191932309529	0	0.0306939026283344	0	0.00148680115905144	0.0177693765528652	0.00518732069542938	0.00565983362567974	0	0.00244566050367291	0.00169927686345502	0	1.7120801238914e-19	0	1.08852690089462e-18	0	0.00033192907578157	0.002212972654298	0	6.11201086126657e-19	3.87182968923407e-20	0.00367489796220534	0	0.00668920754967775	0.00145394267975546	0	0.00460188650397633	0	0.00272311165593833
