Mixture	GSM4289946	GSM4289947	GSM4289948	GSM4289949	GSM4289950	GSM4289951	GSM4289952	GSM4289953	GSM4289954	GSM4289955	GSM4289956	GSM4289957	GSM4289958	GSM4289959	GSM4289960	GSM4289961	GSM4289962	GSM4289963	GSM4289964	GSM4289965	GSM4289966	GSM4289967	GSM4289968	GSM4289969	GSM4289970	GSM4289971	GSM4289972	GSM4289973	GSM4289974	GSM4289975	GSM4289976	GSM4289977	GSM4289978	GSM4289979	GSM4289980	GSM4289981	GSM4289982	GSM4289983	GSM4289984	GSM4289985	GSM4289986	GSM4289987	GSM4289988	GSM4289989	GSM4289990	GSM4289991	GSM4289992	GSM4289993	GSM4289994	GSM4289995	GSM4289996	GSM4289997	GSM4289998	GSM4289999	GSM4290000	GSM4290001	GSM4290002	GSM4290003	GSM4290004	GSM4290005	GSM4290006	GSM4290007	GSM4290008	GSM4290009	GSM4290010	GSM4290011	GSM4290012	GSM4290013	GSM4290014	GSM4290015	GSM4290016	GSM4290017	GSM4290018	GSM4290019	GSM4290020	GSM4290021	GSM4290022	GSM4290023	GSM4290024	GSM4290025	GSM4290026	GSM4290027	GSM4290028	GSM4290029	GSM4290030	GSM4290031	GSM4290032	GSM4290033	GSM4290034	GSM4290035	GSM4290036	GSM4290037	GSM4290038	GSM4290039	GSM4290040	GSM4290041
Myocytes	0.0140008344137375	0.00880486253728054	0.00711655839652611	0.00409113238697278	0.00678292757659731	0.00357200328049557	0.0129488382430204	0.00343380352803461	0.0252218607836674	0.00751136946197529	0.01422168939848	0.00574322838007945	0.0132127502639799	0.0161768003930171	0.00869309985416159	0.0130618244420843	0.0156513515402928	0.0256848510038451	0.0124908242930162	0.0104711080027471	0.017019451720652	0.0189241247753496	0.0157104918579283	0.00897272554101301	0.00795375342241643	0.0176849740909505	0.00956045425158382	0.00728198267911887	0.019531223369995	0.0150068610891351	0.0195958359810735	0.00937054356244731	0.0142028648761325	0.00422079120126432	0.0074800290584468	0.0154712909734065	0.0172353010628879	0.00968547620839816	0.00934208990557695	0.00498499972227157	0.0198405376071135	0.00999597738794818	0.00433490737007051	0.0144712037724041	0.0247717376767334	0.0157557178774513	0.00740687751486736	0.0157414248855025	0.0148000405831421	0.0128159381320844	0.00635932552232643	0.0132645256811354	0.0109614386025155	0.0156366525246508	0.00724659848009033	0.0117623381555304	0.0111087729123987	0.00697812643992553	0.0162517894844721	0.00436564232501671	0.00256901035789922	0.0202818034332308	0.0155662439689498	0.00807876075081758	0.0160008128497193	0.00543641483447195	0.0063645173266355	0.0138196920572537	0.0174404858878742	0.00913391135718651	0.0302366366636634	0.0124032830903941	0.0276952217170919	2.19812569090186e-19	0.00397404354016463	0.0106409621799181	0.00988981534491532	0.00940298305541517	0.00860636071687635	0.0198145915401258	0.016266430496386	0.00941655019430382	0.0100667769044103	0.014569285022238	0.00618359703765928	0.00515841592605269	0.00530670547695411	5.10486335624272e-19	0	0	2.5321946082692e-19	5.46450111932765e-19	9.02971076894759e-19	1.42165169113318e-18	2.39688657735074e-19	4.82290326275364e-20
naive_B_cells	0	0.00124520613118429	0	8.72670559836528e-18	0	0.00140105617793466	1.54211538555777e-18	0	2.46801455294135e-18	0	2.7140195046689e-18	0.0132026322318103	0	4.57731570609789e-18	0	0.00110018275676005	9.51359429299175e-20	0.00138970050803793	2.85829560600748e-18	0	0	0	3.92971068221246e-18	0.000292831693273028	0	0	8.41427864440838e-19	0	1.25737025632652e-18	1.8727176829954e-18	0	0	5.18603603846862e-19	0	0.0014961236332098	0	4.83614306607325e-19	0	0.000166194629353515	8.84143830086422e-21	0	0.00729086619944044	2.67883212866287e-20	0	0	2.56333876416788e-18	0	0	2.66781626983678e-19	0	0	2.32428669585454e-18	1.87805031950797e-18	0	0	0	0.000761605260564114	4.74931962414219e-18	1.56495655480092e-18	0	0	0	0.00502347971042314	0	0	0	0	4.41259546554076e-19	7.24982245273011e-19	1.40315287135691e-18	1.21941530728444e-18	0	1.66608820902898e-18	0.00556445558401334	0.00119979345815364	0	2.73635451121113e-18	1.45594623438148e-19	4.08629128163088e-20	0	3.01982553850589e-18	2.89503869168992e-18	0	3.04412471200734e-19	7.70371074205147e-05	1.03352563696606e-20	0.000233521445439129	3.50553264237227e-20	3.96089368492656e-20	7.87637837839715e-20	5.19643389535536e-20	0	2.39496700645628e-19	2.37200379884893e-19	0	0
Neurons	0.0194819046462403	0.0199141148676165	0.0177213632774938	0.0185997696510379	0.0266003527741737	0.0198454742346402	0.0231787063420396	0.0181237438646017	0.0163286344752239	0.0207541772078708	0.0130624628088627	0.0141280851221402	0.0226915304984513	0.0194064025865691	0.0206400186575475	0.0186187520385446	0.0153657042865518	0.0133007781422078	0.0181292245102701	0.0182753883078034	0.0213661448728861	0.0189566720650885	0.015090632249444	0.0252566242120505	0.0219696385715482	0.0151929950066386	0.0216192150929809	0.022612782553103	0.0178827449354952	0.0163976112105153	0.0124652965957526	0.0154803963126889	0.0158847808830973	0.0156896751181623	0.0197597167522907	0.0190005947546325	0.0119488333417971	0.0168259076772899	0.016491430875434	0.019008079220342	0.0216829002353042	0.017766670177226	0.0114376914584291	0.0296923632345342	0.0179885575300734	0.0255054922384624	0.00796967085194709	0.0102940068068725	0.0247877203116519	0.0130337217905835	0.0125379344857429	0.0080287876112389	0.0149294896373432	0.0125356282459974	0.0210848534677933	0.0141715558573051	0.0101410477208105	0.0168540581171569	0.0170407789663958	0.0125266178185029	0.0108376559955166	0.01900066250848	0.0114105196711085	0.00836566540948678	0.0231070312892277	0.0141805622889161	0.00788624852779638	0.0121990830718208	0.0176353744741475	0.0103694935682861	0.0122090479200619	0.0154340275363292	0.0109541551143327	0.0147465166500132	0.0172989390752808	0.0162609604645248	0.0107035036153034	0.0171115917949933	0.0171803536859857	0.0188550626603668	0.0118618390713594	0.0114754272673432	0.0112929077412177	0.0158242162998851	0.00048214441636965	0.0006353627927012	0.000462389162220433	7.99988527245678e-05	1.85101904957826e-05	5.10182817807856e-05	3.3053246898827e-05	0	7.73380175916168e-06	0	0	2.90220115631532e-05
Neutrophils	2.46857366760412e-21	0.0139150350387075	0.0118350317198691	0.0268410380762962	0.00345119856044026	0.00456679177268006	0.00544334500858837	0.000921749984984592	0.0142822803399805	0.0127018793537368	0	0.00510031535942176	2.02206184197402e-19	0.00212066339852329	0.00422583469643177	0.00225809263150372	0.00700588859673441	0.0073198003908203	0.00689816872657811	0.010133115789099	0.00743857897280105	0.00127135153265549	0.00258652132152814	0.00621516687251368	0.00260149390962332	0.00630349374988331	0.0023165823432375	0.000710681050561981	6.54320435776759e-20	0.00820597331436487	0.00163383905451205	0.000914206153437016	0.00077821998132538	0.00369048620349604	0.00336003914532938	7.01074288174633e-19	0.0168640228714152	0.00572178740317416	0.00502464367396726	0	8.5222406606739e-20	0.008092987572581	0.00226468559555163	0.00329670400105339	0	0.0010532985314417	0.00665060599727516	0	1.12687816671933e-19	0.00708903924803556	0.00904928350528357	0.00236959853247882	0.0053569641272771	0.0071269228745309	0.00438730993892601	2.32565484677132e-19	0.00708172664557538	0	0.00390965231009572	0.00560250315475705	3.03975549083601e-20	5.50328677708163e-05	0.000187127994243196	0.00601782499193466	0.00102589741141099	0.00338570405655449	0.00275899268978264	0	0.000721300213270713	0.00238390987623339	0	0.00915861181486356	0.00413203126723953	0.00943600699207277	0	0.00973116743822449	0.00388120063341986	0.00252894483827919	0.0023720912328789	0.000726251349057221	1.74653258363305e-19	6.24284437849083e-19	0.000405425156050206	0.00161492478586071	0	6.66437062445176e-19	0	0	2.55897075853659e-19	0	1.2250917890508e-19	5.92529808890202e-18	0	0	1.72338568808654e-19	2.09495576061905e-19
NK_cells	1.0294361366762e-17	0	2.68268264957963e-18	1.8076612195951e-18	4.48728459858211e-18	0	2.21104831440758e-17	1.65286370810937e-17	1.28633204638488e-17	0	0	0	0	8.67130945456691e-18	4.96918909734494e-18	1.58491628731089e-18	0	0	0	4.72013255756183e-18	0	1.70105726860679e-17	2.65888632026697e-17	0	3.21688267861463e-18	5.79358249556418e-18	0	0	4.12469998848719e-18	0	0	0	8.17590772810304e-18	1.74371098303901e-17	0	1.68794821610324e-17	0	0	0	0	0	0	2.45063391307183e-17	0	7.36382648409147e-18	0	3.66915628665707e-18	7.47627285453562e-18	2.47700537599101e-20	9.36251386649842e-18	0	7.77818302690006e-18	4.00131318432316e-18	0	3.76472641485677e-18	3.33650263151519e-18	9.36432145218588e-19	2.96486956104107e-18	1.97578060081169e-17	0	5.9180522184903e-18	0	1.90585581071885e-17	0	0	3.55376550932488e-18	2.22267662362027e-18	0	0	0	2.24942466321794e-18	1.98851407943299e-17	0	0	3.58853025337996e-17	3.8618828841368e-17	6.33832387900896e-18	0	0	0	1.26016635088727e-17	6.43788200450977e-20	0	0	0	0	0	0	0	6.38703759894499e-20	1.9151502495282e-18	0	1.08504822542844e-18	0	0	2.05605916593644e-18
NKT	0.0512059726154659	0.0225872816012413	0.0237643700019182	0.0280256701691076	0.0210953353812879	0.0459883969401375	0.189594985347882	0.131493335612114	0.119603233007973	0.0800256054016426	0.0447249612377467	0.136437777665681	0.0452811199424005	0.158697055814926	0.0944931919321746	0.0706165363019662	0.0803471577361237	0.0262804646974875	1.10065878668255e-18	0.245281157639297	0.0818748824945569	0.0134437511744675	0.0276419798751148	9.86722125616972e-19	0.0389287118167891	0.0350452085629505	0.0137797934932904	0.0388418740401364	2.08002771322519e-18	0.0564445388350646	0.0341846260748046	0.0198959060520569	0	0.0386910068474577	0.0407187105213973	0.0397651331380526	0.127582067978403	0.0338210525238433	0.0253121284146759	0.0419041054448138	9.88854832043852e-19	0.0273919093074567	0.0180350521337528	0.00124395540268467	0.0241349117896033	0.0221696258375802	0.029320483380302	0.0498280534784506	0.0410008064821185	0.0306772837086047	0.0211853149435586	0.0177080265748505	0.0914273746181286	0.0142163984732859	0.00807886115502834	0.0293605484833173	0.0516039239921359	0.0709512884982383	0.0325693482071764	0.050048859267919	0	0.041473733666881	0.0179134939716702	0.0440420513794679	0.0328413041112168	0.0097144839089544	0.047158594752746	2.90753269051105e-19	0.0331421782405839	0.0490192607936076	0.19527073076653	0.0494017296371993	0.0147248652638784	0.233668974568353	0.0858711301088188	0.0645105491899181	0.130663762909844	0.113487501351693	0.0994533078002317	0.0225614198435643	0.0417732265569227	0.0275799544756861	0.031904214150917	0.0252702815557901	1.69632173600345e-18	0	4.11653592501096e-18	2.5733955700214e-17	8.98963182087629e-18	1.79915103260977e-17	5.22129866075434e-18	0	0	9.32163067213806e-18	8.98197081423564e-19	0
Osteoblast	0	3.0910572700285e-18	0	0	0	3.60538748802745e-18	0	0.000590145459765463	8.64437321678217e-18	0	0.0332469156265148	0.024759441300635	2.7785179522432e-19	5.284332059982e-18	1.68885873603956e-18	0.00159277299026479	1.77051904380366e-18	8.48003019816589e-18	0.00224668569125331	0.0234527977122973	0.00689495853068965	0	0.00999490320753391	0	0	1.2014024784427e-19	3.83914583456641e-18	0	0	0	0.0289695238313825	2.42195137575163e-18	0.00824303785972438	0	0	0.000898887495349701	0.00127841787729202	0	2.50438613683804e-19	1.88646231554517e-17	0	4.44668023329951e-19	0.0473598218670858	1.85567940958149e-18	1.66170611626375e-18	0	0.0276401882582009	9.59191767126674e-18	8.99913124752568e-20	4.91462667024147e-19	0	0.0199769081749045	0.0245325866874112	0.00373233834372094	0.00335524148726842	0.0263823185001538	0.0155595479233135	0.00433607521210329	1.09356639166029e-17	0	0.0526849239979682	0.00649097459138949	0.00464500375935957	0	0	0	4.71209804339009e-19	0.0161013693095827	0.00402332994152473	2.18392673099943e-18	0	6.21675136729548e-18	2.6868801152406e-18	0.0257090247277102	1.75841986642326e-17	0	0.000218955658281641	2.35309196285107e-20	0.0104823963560974	0.0144816592930968	0.0281280409461073	0.0574300571890011	0.0279578003012088	0.0094107583280363	0.0636796188505992	0.0667429661758404	0.0617871464295995	0.0693109630950385	0.0651202571003986	0.0591051474796354	0.027683144264006	0.037241767841301	0.0303802711604306	0.0458880531628942	0.0495646144353325	0.0338079660367889
pDC	0.0317359869861374	0.0616301178089932	0.0645768459040417	0.0232733535277955	1.46318766108976e-19	0.045945200747846	0.00781213802766548	0.0333784623962214	0.028819989783778	0.0125520613514618	0.0524205460469641	0.0639989732489265	0.0285821790488973	0.0598177754194693	0.0162712701498133	0.0810627818370833	0.016380389010509	0.0489020892344133	0.0585300003150237	0.040576147407973	0.0110068998276839	0.0341462280252187	0.0516137042159648	0.0391900073903448	0.0186402457170635	0.00895326612134415	0.0320174420005695	0.0104457151691548	0.0257994357058007	0	0.0143260962485706	0.01688362319983	0.0144559723199181	0.0114797521044204	0.022749424999293	7.55581599471902e-20	0.0197441159914089	0.0589760895857311	0.0304740528702286	0.00950759342877291	0.0200313860462226	0.0143682825616771	0.0176583406670552	0.0251830330418481	0.0256674453837945	0.0196920987549412	0.0207341281458407	0.0128514430002652	0.00137928697528876	0.00584939663739253	0.0246042884204268	0.0154186699363902	0.0194082959725503	0.0291203025346976	0.00390389006826426	0.045293280517116	0.0236224804645273	0.0471857032065815	0.0117456167387777	0.0207736746804154	0.0126718127604748	0.00137876897929767	0.0136127202517862	0.00654417301276826	0.0178652501373447	0.0060291252721753	0.0145608639471769	0.0222117391190468	0.0119108176669034	0.0303736670744476	0.0380544805117974	0.0154695263574472	0.0157071961731077	0.041105631043951	0.0220274280285515	0.00498919066965448	0.0253605381198826	0.0126425153475607	0.00220761666146598	0.00699423165797934	0.00160105852245013	3.95803684995487e-19	0.00543804587914397	0.013352814432883	9.27643235674188e-23	3.37028991139074e-05	5.74692446184311e-22	0.00423228752348205	0.00268000826294561	0.00356608192158344	0.00051957770625764	0.000793845061252389	0.000794591696791113	0.00113699936348954	0.00172346468210301	0.000240872760277306
Pericytes	2.02686649374499e-18	0	0.0337691898093688	0.00545399728517838	0.020602634090818	0.0165665306405717	0.0444981281394057	0.0210827381722467	0.0161195232678771	1.52476172754558e-18	2.05228043257532e-18	0.00457653590298847	0	0.00504209415082836	0.0295688090986107	0.0459210896949119	0.020825982637248	0.00792354590134649	0.00469552266361173	2.21574432043944e-20	0.00414820166517267	0.0364847478621353	0	3.25552728359003e-19	7.91557318337158e-20	0	0.0251777214672009	0.0235277462161897	0.0170883631171747	0.0221093976231607	0	0	0	2.58680349408084e-17	0.0199659945337542	0.0223403756748734	0	0.0147440494272336	5.81613987431868e-18	0	0.0149623548707051	0.0149890086044188	3.27784686964079e-17	0.0119661944349354	0	4.26007287954019e-19	3.74182219670585e-17	0	0	2.32033318945535e-17	0	1.62329456036761e-18	1.01628124722914e-20	0	8.45414761461069e-19	1.62163756454682e-19	3.37617117771269e-17	0	0.0376223241658743	0	2.73720580663541e-17	0	3.297570211878e-17	0	1.22618812369847e-18	1.26263038756513e-18	0	0	0.00592893325107375	1.41561705107876e-17	0.0263786415996686	0.0100146734527289	0.0138801399796194	0.0225890376310493	0	3.8589172333777e-18	0.0104204470500784	0.00776193406648388	0	0.000593759249888729	5.62408311274916e-18	0	0.00313046890891464	0	1.42994259298442e-18	1.71635878090339e-18	1.13848450963577e-18	0	0	0	0	0	4.47738511817296e-18	0	2.72034763728501e-17	0
Plasma_cells	0.016578793795093	0.00377076047624617	0.0115977416080084	0	0.0102234506096779	0.00157091315068619	0.0145081434693264	0.0104692979726243	0.018902858235664	0	0.0209102687423323	0.00775841144082112	0.0194444732343562	0.00573998142506589	0	0	0.00844855876234673	0.00611078692453822	0.00733983366433605	0.00834596506778637	0.00115074630085567	1.66929749722053e-19	0.00192879089705479	0.00811311037043886	0.00203705192804933	2.81789340493848e-06	0.00874402453740251	0.0101550561401971	0.006569792794525	0.0183495399673561	0.00503207479155658	0.00325775847331546	0.0142884218313624	0.00955927297851524	0	0.00970341562144626	0.0103826451542913	0.000465450471836241	0.00918721960837091	0.00281380251820499	0.0182386075896681	0.0129930868849211	0.00136898695521891	0.00331405607618914	0.00426813016358971	1.24665426979993e-05	0.0104113353622047	0.0103396004444502	0.00751925862977736	0	0	0.0220078849518158	2.32055768791088e-20	0.00924452432071356	0.0121548882071014	0.00616716530140423	0.00276874604581751	0.00263630684654334	0.0101359590551386	0.003364209670136	0.0125814635241854	0.00516990279795272	0.00654881873093233	1.01708112787796e-19	0.00702690936185208	3.85808504457216e-20	0.00160494903729937	0	0.00268504737202097	0.00115611077724954	0.00700988206248705	0	0	0.0180521320622821	0.00526257417423833	6.41286838916101e-19	0.0111201850719227	0	0.00544352968922352	0.00456282690447524	0.00978724401222221	0.00471640759011335	0.00111669669745341	0.00816137791787148	0	4.41610500624818e-21	1.75315994921286e-20	0	0	0	0	1.32615940141443e-19	0	0	0.000774247758769794	0.000599851636435047
Platelets	0.000957385019624122	0.0123614127331425	0.0053935029010783	2.47545438451465e-19	1.06696399919274e-19	1.16800214163177e-18	0	0	0	0.00574971056484995	0.00848449832937406	0.0038200782970717	0.0116232644871583	0	0.00960386571121912	0.0127581467160625	0	5.40321245276515e-19	0.014322180223486	3.20606921679338e-19	0	9.28937174702991e-20	0.0320963006785585	3.123297982998e-21	0.0413483723700095	0	0.0216762339354644	0.0101460964657042	0	0	1.4371810403637e-20	0.00231449206985246	3.83993518255013e-19	0.00431819825235272	0	0.0197738700436869	0.00874374202596616	0.00498429360064438	0	0.0135457193558547	1.45372280446493e-17	0	0	0.0222138815810567	0	0.000156210527127721	0	4.45750939098543e-18	0.0118443180491384	4.66866951120362e-18	0	0	0.0254077274983723	0.0111001684313331	0.0103726218468501	1.28042572462122e-18	2.44785970049929e-18	0	0.0159667863004917	1.30629606856771e-19	0	0.00224828852979337	0.0131769776821234	0	0.0222553354023382	0.0112092601436763	9.74493463424134e-19	0	0.0150985818662601	2.23726194402497e-18	0.00245737078141776	0.0102920508014656	0.00197599164482543	0.00260803808349235	1.29355776973411e-18	0.0108438882317503	1.19240840996569e-21	3.23123690241889e-20	0	0.0199771628435126	0	0.00432185939800781	0.0124525577540741	0.0111026042076734	1.16691426434238e-18	2.43338972788124e-18	0	4.23376566666644e-18	1.43821273508122e-18	1.85222201618064e-18	8.37317346961869e-19	7.14997472878972e-18	0	5.44435085345708e-19	2.40905231827973e-18	2.91806931059986e-18
Preadipocytes	0.0127400611893862	2.38947739905877e-18	0	0	0	0	0	0.00335347009424041	0.0193924513966621	0	0	4.6555288711421e-19	0.000168912603893251	0	0.0116523043514164	0	0	1.84234620545989e-18	0.0194804969506215	0.0351406546803686	0.00422490174361565	0.00299539921032362	0	1.56822387628695e-18	0.00582536617519963	0	0	0.0255967826421594	0.0358335227914574	0.0400969105379618	0	1.37001119790931e-17	0	0	0.0020946149788225	0	2.63455571436987e-18	0	0.0270105249043795	0	0	0.0220840130019803	1.51462070068585e-17	0	0	4.93251470843902e-18	1.53464578320278e-17	0	4.76367760103066e-18	0	0	0	7.28692831494066e-18	2.82366143860861e-18	0	0	4.82153472685996e-18	9.21108588819338e-19	0	9.53128451879976e-19	0	0	0.0414300311280687	0	3.74653036802193e-18	0	1.43420560046795e-19	2.8639559597718e-19	0	0.0049314641851299	5.41278381379638e-18	0.00116579436569382	3.30212891828637e-19	0	0	1.15714777990139e-17	3.31383693640272e-19	0.00654824639147149	0	2.75783081988438e-18	1.23922576181574e-18	1.45673104041344e-17	1.9598056101564e-19	0	8.66037831492512e-18	8.44194584954376e-18	1.08278576655928e-17	4.69190619318825e-18	1.04495986295695e-17	1.66906733520811e-17	1.2265347668863e-17	1.28047851804534e-17	2.17752573521935e-17	1.23260248837496e-17	2.23259767673961e-17	1.09273318118938e-17
pro_B_cells	0.0310200446880725	0.0522177868273137	0.0264767838586771	0.0610065928823567	0.0108676443858242	0.0369781891655906	0.0366948484884188	0.0110054680957367	0.0205691564042072	0.0120892442207802	0.044686554853579	0.0186859239117022	0.0241497125579225	0.0436332855910477	0.0325473018087554	0.0371421547232192	0.0357929661832516	0.0271093997641989	0.0363332656011536	0.0146941160357833	0.0110975799616368	0.0361243973345536	0.026446993137368	0.0223698147227548	0.0268038111013698	0.0312169645565315	0.0506419669795262	0.0328027927062381	0.0156351565074115	0.0134290522938572	0	0.00948235278580492	0.0163100484817805	0.0213417505369525	0.00861179814817835	0.0173584572782646	0.0407429666213237	0.0319866029650846	0.023472434569273	0.0106243529563705	0.0115196384799434	0.038799376083648	0	0.0339418122781084	0.00967926500301102	0.0396232822860266	0.000438318094756157	0.00357221896695178	0.0245172574384085	0.00070736613290563	0.00984518224983443	0.022860690678427	0.038245185674417	0.0432149162043336	0.0196407782747799	0.0278187449474268	9.0427450664916e-19	0.0504486330328563	0.0148027248204137	0.0190405316857132	0	0.0253265307554355	0.0124732314416047	0.00614046027841368	0.0426626679909699	0.0139922299581987	0.0190447276609287	0.027254493843246	0.0422030015555833	0.0131321358763471	0.00195305548046648	0.0491185195450004	0.0213679219205885	8.16380972891026e-19	0.0359664190556805	0.0176587759764122	0.0223855785510871	0.03446195837942	0.011197127328371	0.0475705781317941	0.0273149500628779	0.0186022339228748	0.0369125613574361	0.0271690327057486	5.86213028805874e-07	0	0	0.00306570674623366	0.00479373624689319	0.00393349770151006	0.0015934457912159	0.00259042333233707	0.00166257100678071	0.00119937520869159	0.00223560179544998	0.00259839426177052
Sebocytes	0.00110687185805415	0.00089538346689634	0.00151797814033149	0.000962677990455155	0.0010028142094429	0	0.00160562516526704	0.00178091097724824	0.00115060409282119	0.00161196889727971	9.64315870080999e-05	0.00324210829690292	0.00406978983088691	0.000706118697742489	0.000351238743835074	0.00025580115224405	0.000910681063416902	0.000852099596982781	0.000434411856317011	0	0.000963446507640634	0.00241441140681274	1.8241302647719e-20	0.00409801821066292	0.000885018472750802	0	0.0046493854341058	0.00237264309114124	0.00170155572642501	0.000726949274439022	0.000450772782771415	0.000265589137545693	0.00107167312735975	0.000153997932611359	0.000963714695184786	0.00133327735179682	0.00263793131432057	3.83543999393651e-05	0.00209440023762324	0.00264980431656317	0.00402512142914401	0.00201577983962029	0.00311877108471307	0.00200562873181122	0.00257535270550208	0.0029989527249594	0.00542341958340817	0.00216550451792818	0.00324556669460145	0.000721721225549643	0.000851257456089636	0.00154360068497415	0.000843866535459488	0	0.0082713344374958	0.000931736269319289	0.00058919211694398	0	0.00236855622075747	0.00120965896082647	0.00356307502518206	0.00647189172201856	0.00289682034283125	1.36168430321218e-19	0.0064465198659175	0.00146506608122002	0	0.00265444758895874	0.00422101197679637	0.00117051166447308	0.00125588901275242	0.00119185215329896	0.00268612268030933	2.99103800486404e-20	0	0	0.00116795097444493	0.000292896481145106	0.0037601017195707	0.00500709898166703	0.000961080743633956	0.00319584775545951	0.00740012162761973	0.00659297511925588	0	0	2.01161136517928e-20	0	0	0	0	2.11905087230171e-21	0.00060748072145906	0.0013373213405892	0.00277229084501045	0.00280051979414555
Skeletal_muscle	0.0113109809356682	0.0166636272961157	0.0132475792256073	0.0144613659185615	0.0109510351624463	0.0233041286311091	0.0233955633084057	0.0198999040099632	0.0222334212831668	0.0146817899232909	0.0250431999019968	0.0279404657513457	0.0107518417665451	0.037177392783362	0.0144765929523672	0.00746202921179011	0.0167766737941628	0.0222651579245431	0.0171294610573514	0.0247174210265047	0.0217181825120174	0.0203968164687067	0.00977629049481297	0.00797895658644813	0.0200296290765024	0.0148137880689597	0.00859667623110938	0.00947224265724951	0.0119037027463036	0.0146424403688767	0.00483011041519609	1.21225355888428e-19	0.0154835864476472	0.00470314741639696	0.0235097367630291	0.0301956656899778	0.0214604274919344	0.00784872234366925	0.00801227077719349	0.0117227141461268	0.00882566158281699	0.0197119216427246	1.92719787374911e-17	0.01128339776392	0.00200702285062507	0.0172599455242577	7.94103912808279e-18	0	0.00412279055165228	5.26936179321451e-19	0.00156313802785326	0.00604828265603142	0.0249493671610882	0.0146302452860651	0.0102504340360417	0.0001746238106751	0	0.0271405088918474	0.0104798701391001	0.0101518709513232	0	0.00332055808525021	0	0.00666029225259288	0.0167015016051861	1.88182132922228e-20	0.00439998960784829	0.00431630561750781	0.0138262684990965	0.0034040629506287	0.0210329285282428	0.0141018391450557	0.0227055024203353	0.00321326468208681	0.00770554528933042	0.00742465091786905	0.01518160414823	0.00767601890697331	0.0116536392771828	0.0155743227346425	0.0120560128553516	0	0.00351920513008073	0.0107154195907561	8.68769076746549e-18	8.09261529078875e-18	1.09576848788796e-17	0	0	0	0	0	0	0	0	0
Smooth_muscle	0.0373632938887941	0.0810097610308347	0.0166377296530141	0.0240708127968345	0.036870782656565	0.0213426269545827	0	0.0195615652595184	0.0469841584139737	0.106285804063258	0.0982388351633555	0.00842387857607051	0.0149895891419198	0	0.0315476187300455	0.024218650400578	0.0515972464613181	0.0438217667185718	0.0172517132254242	0.0263872068589475	0.0609918301048381	0.0172863558610511	0.0481232474858052	0.0681406399762622	0.0305147535321503	0.151697126367789	0.0527170004652576	0.0456262528023689	0.105092545946119	0.0171665608600504	0.23998082267609	0.301818687374797	0.155141991793694	0.181756053002158	0.0861528209132729	0	0.0322766442851164	0.0123034858142996	0.0212872740088673	0.0728172920767067	0.297854652640433	0.104302509726424	0.37950624329554	0.0655556614525825	0.278466771508298	0.00200390662655322	0.374753178872186	0.250854151126762	0.0780464243118026	0.246092983390705	0.124140108778625	0.165008316045626	0.112048593415594	0.0922550278336069	0.175880491639542	0.170835736561108	0.281351985320603	0.0429973805171474	0.117527750563942	0.0373772947423246	0.322601534956455	0.141612028932944	0.308678393186927	0.233238095527826	0.0853827055421701	0.279234762538541	0.260039795170086	0.247740966913687	0.143969301018941	0.249244904160106	0.00537512366848328	0.0589781321377617	0.00401209627215921	1.71022735924073e-18	0.0127979418744353	0.0374727453404012	0	0.0449349235976514	0.22082447705522	0.0558832963028138	0.217568920750172	0.251929663486337	0.151586547405295	0.141067579235299	0.632334658482898	0.608053916345693	0.636620683208384	0.449174186012075	0.447466926657179	0.454422541217111	0.455302613021348	0.423997678323629	0.445860503042112	0.475634294993868	0.455205736097483	0.457177185850501
Tgd_cells	0	3.56915874115754e-18	0	0	0	0	0	1.5381996627776e-18	0	2.61054091323754e-18	0	2.89535468072226e-18	0	0	3.78840496536893e-18	4.32280948026719e-18	1.77816463113055e-17	3.20207314326271e-18	0	6.97390396131405e-18	0	2.45320215380026e-18	0	4.58436210145129e-18	1.26036557096717e-17	0	1.29378473574184e-18	3.48341903338307e-19	0	0	5.96018635927757e-18	0	1.12327665050531e-17	2.59769956568298e-17	6.50709610534571e-18	0	1.92718717350645e-18	6.03592332645031e-19	2.91693860204996e-18	6.0730683588303e-19	4.19082743536455e-18	0	3.84954249374328e-17	0	4.29201218235536e-17	0	4.0490170027835e-18	0	3.80663020522946e-18	7.54314580185885e-18	0	0	0	4.59108184204257e-18	0	1.06129173333173e-17	9.76561228236971e-18	1.23802409615412e-18	0	0	1.26271219827298e-17	1.24865276978555e-17	0	8.65779540540397e-18	9.67751580598478e-18	1.09792961634853e-17	1.22169644810705e-17	1.62479465685945e-17	6.34774767125169e-18	0	0	0	0	0	0	3.80172994757797e-18	1.1556407279114e-17	0	0	2.42346690119269e-19	0	2.50748934477469e-18	7.0492146588015e-18	5.24391507395361e-18	0	0	0	0	3.74953232372996e-17	0	0	0	0	0	1.80159693331217e-18	0
